,pair_ID,a,b,ambiguous,template
6967,118,The electronic device manufacturer that has been popular among domestic consumers is spending too much money on TV commercials.,Is the electronic device manufacturer that has been popular among domestic consumers spending too much money on TV commercials?,False,1_RC_unambig_3
6968,119,The electronic device manufacturer that has been popular among domestic consumers is unable to pay the debt.,Is the electronic device manufacturer that has been popular among domestic consumers unable to pay the debt?,False,1_RC_unambig_3
6969,120,The famous firm that has been the leader in the computer market for the last 8 years is famous for their laptops.,Is the famous firm that has been the leader in the computer market for the last 8 years famous for their laptops?,False,1_RC_unambig_3
6970,121,The famous firm that has been popular among domestic consumers is famous for their laptops.,Is the famous firm that has been popular among domestic consumers famous for their laptops?,False,1_RC_unambig_3
6971,122,The hardware company that has been popular among domestic consumers is famous for their laptops.,Is the hardware company that has been popular among domestic consumers famous for their laptops?,False,1_RC_unambig_3
6972,123,The hardware company that has been popular among domestic consumers is spending too much money on TV commercials.,Is the hardware company that has been popular among domestic consumers spending too much money on TV commercials?,False,1_RC_unambig_3
6973,124,The famous firm that has been the leader in the computer market for the last 8 years is spending too much money on TV commercials.,Is the famous firm that has been the leader in the computer market for the last 8 years spending too much money on TV commercials?,False,1_RC_unambig_3
6974,125,The hardware company that has been the leader in the computer market for the last 8 years is unable to pay the debt.,Is the hardware company that has been the leader in the computer market for the last 8 years unable to pay the debt?,False,1_RC_unambig_3
6975,126,The hardware company that has fired 500 employees since July is famous for their laptops.,Is the hardware company that has fired 500 employees since July famous for their laptops?,False,1_RC_unambig_3
6976,127,The hardware company that has been the leader in the computer market for the last 8 years is famous for their laptops.,Is the hardware company that has been the leader in the computer market for the last 8 years famous for their laptops?,False,1_RC_unambig_3
6977,128,The famous firm that has fired 500 employees since July is spending too much money on TV commercials.,Is the famous firm that has fired 500 employees since July spending too much money on TV commercials?,False,1_RC_unambig_3
6978,129,The famous firm that has been popular among domestic consumers is spending too much money on TV commercials.,Is the famous firm that has been popular among domestic consumers spending too much money on TV commercials?,False,1_RC_unambig_3
6979,130,The electronic device manufacturer that has been the leader in the computer market for the last 8 years is spending too much money on TV commercials.,Is the electronic device manufacturer that has been the leader in the computer market for the last 8 years spending too much money on TV commercials?,False,1_RC_unambig_3
6980,131,The famous firm that has been popular among domestic consumers is unable to pay the debt.,Is the famous firm that has been popular among domestic consumers unable to pay the debt?,False,1_RC_unambig_3
6981,132,The famous firm that has been the leader in the computer market for the last 8 years is unable to pay the debt.,Is the famous firm that has been the leader in the computer market for the last 8 years unable to pay the debt?,False,1_RC_unambig_3
6982,133,The hardware company that has been the leader in the computer market for the last 8 years is spending too much money on TV commercials.,Is the hardware company that has been the leader in the computer market for the last 8 years spending too much money on TV commercials?,False,1_RC_unambig_3
6983,134,The electronic device manufacturer that has fired 500 employees since July is unable to pay the debt.,Is the electronic device manufacturer that has fired 500 employees since July unable to pay the debt?,False,1_RC_unambig_3
6984,135,The electronic device manufacturer that has been the leader in the computer market for the last 8 years is unable to pay the debt.,Is the electronic device manufacturer that has been the leader in the computer market for the last 8 years unable to pay the debt?,False,1_RC_unambig_3
6985,136,The famous firm that has fired 500 employees since July is famous for their laptops.,Is the famous firm that has fired 500 employees since July famous for their laptops?,False,1_RC_unambig_3
6986,137,The electronic device manufacturer that has been popular among domestic consumers is famous for their laptops.,Is the electronic device manufacturer that has been popular among domestic consumers famous for their laptops?,False,1_RC_unambig_3
6987,138,The hardware company that has fired 500 employees since July is spending too much money on TV commercials.,Is the hardware company that has fired 500 employees since July spending too much money on TV commercials?,False,1_RC_unambig_3
6988,139,The hardware company that has fired 500 employees since July is unable to pay the debt.,Is the hardware company that has fired 500 employees since July unable to pay the debt?,False,1_RC_unambig_3
6989,140,The electronic device manufacturer that has been the leader in the computer market for the last 8 years is famous for their laptops.,Is the electronic device manufacturer that has been the leader in the computer market for the last 8 years famous for their laptops?,False,1_RC_unambig_3
6990,141,The electronic device manufacturer that has fired 500 employees since July is spending too much money on TV commercials.,Is the electronic device manufacturer that has fired 500 employees since July spending too much money on TV commercials?,False,1_RC_unambig_3
6991,142,The hardware company that has been popular among domestic consumers is unable to pay the debt.,Is the hardware company that has been popular among domestic consumers unable to pay the debt?,False,1_RC_unambig_3
6992,143,The famous firm that has fired 500 employees since July is unable to pay the debt.,Is the famous firm that has fired 500 employees since July unable to pay the debt?,False,1_RC_unambig_3
6993,144,The computer scientist who has received funding from many big-name tech companies is female.,Is the computer scientist who has received funding from many big-name tech companies female?,False,1_RC_unambig_3
6994,145,The machine learning specialist who has been awarded the Turing Award is female.,Is the machine learning specialist who has been awarded the Turing Award female?,False,1_RC_unambig_3
6995,146,The computer scientist who has published eight papers this year is Jewish.,Is the computer scientist who has published eight papers this year Jewish?,False,1_RC_unambig_3
6996,147,The machine learning specialist who has published eight papers this year is female.,Is the machine learning specialist who has published eight papers this year female?,False,1_RC_unambig_3
6997,148,The computer scientist who has received funding from many big-name tech companies is African American.,Is the computer scientist who has received funding from many big-name tech companies African American?,False,1_RC_unambig_3
6998,149,The linguist who has published eight papers this year is African American.,Is the linguist who has published eight papers this year African American?,False,1_RC_unambig_3
6999,150,The computer scientist who has published eight papers this year is female.,Is the computer scientist who has published eight papers this year female?,False,1_RC_unambig_3
7000,151,The linguist who has published eight papers this year is Jewish.,Is the linguist who has published eight papers this year Jewish?,False,1_RC_unambig_3
7001,152,The machine learning specialist who has received funding from many big-name tech companies is African American.,Is the machine learning specialist who has received funding from many big-name tech companies African American?,False,1_RC_unambig_3
7002,153,The machine learning specialist who has been awarded the Turing Award is Jewish.,Is the machine learning specialist who has been awarded the Turing Award Jewish?,False,1_RC_unambig_3
7003,154,The computer scientist who has published eight papers this year is African American.,Is the computer scientist who has published eight papers this year African American?,False,1_RC_unambig_3
7004,155,The machine learning specialist who has received funding from many big-name tech companies is female.,Is the machine learning specialist who has received funding from many big-name tech companies female?,False,1_RC_unambig_3
7005,156,The machine learning specialist who has received funding from many big-name tech companies is Jewish.,Is the machine learning specialist who has received funding from many big-name tech companies Jewish?,False,1_RC_unambig_3
7006,157,The linguist who has been awarded the Turing Award is Jewish.,Is the linguist who has been awarded the Turing Award Jewish?,False,1_RC_unambig_3
7007,158,The computer scientist who has been awarded the Turing Award is African American.,Is the computer scientist who has been awarded the Turing Award African American?,False,1_RC_unambig_3
7008,159,The linguist who has been awarded the Turing Award is African American.,Is the linguist who has been awarded the Turing Award African American?,False,1_RC_unambig_3
7009,160,The linguist who has received funding from many big-name tech companies is Jewish.,Is the linguist who has received funding from many big-name tech companies Jewish?,False,1_RC_unambig_3
7010,161,The machine learning specialist who has published eight papers this year is African American.,Is the machine learning specialist who has published eight papers this year African American?,False,1_RC_unambig_3
7011,162,The linguist who has published eight papers this year is female.,Is the linguist who has published eight papers this year female?,False,1_RC_unambig_3
7012,163,The linguist who has received funding from many big-name tech companies is African American.,Is the linguist who has received funding from many big-name tech companies African American?,False,1_RC_unambig_3
7013,164,The machine learning specialist who has been awarded the Turing Award is African American.,Is the machine learning specialist who has been awarded the Turing Award African American?,False,1_RC_unambig_3
7014,165,The linguist who has received funding from many big-name tech companies is female.,Is the linguist who has received funding from many big-name tech companies female?,False,1_RC_unambig_3
7015,166,The linguist who has been awarded the Turing Award is female.,Is the linguist who has been awarded the Turing Award female?,False,1_RC_unambig_3
7016,167,The computer scientist who has received funding from many big-name tech companies is Jewish.,Is the computer scientist who has received funding from many big-name tech companies Jewish?,False,1_RC_unambig_3
7017,168,The computer scientist who has been awarded the Turing Award is Jewish.,Is the computer scientist who has been awarded the Turing Award Jewish?,False,1_RC_unambig_3
7018,169,The computer scientist who has been awarded the Turing Award is female.,Is the computer scientist who has been awarded the Turing Award female?,False,1_RC_unambig_3
7019,170,The machine learning specialist who has published eight papers this year is Jewish.,Is the machine learning specialist who has published eight papers this year Jewish?,False,1_RC_unambig_3
7020,171,The musician who can't make enough money to feed her family has tried to borrow money from family and friends.,Has the musician who can't make enough money to feed her family tried to borrow money from family and friends?,False,1_RC_unambig_3
7021,172,The pianist who can't afford the high housing prices in Manhattan has tried to borrow money from family and friends.,Has the pianist who can't afford the high housing prices in Manhattan tried to borrow money from family and friends?,False,1_RC_unambig_3
7022,173,The pianist who can't make enough money to raise his 5-year old kid has decided to move to the another city.,Has the pianist who can't make enough money to raise his 5-year old kid decided to move to the another city?,False,1_RC_unambig_3
7023,174,The musician who can't make enough money to raise his 5-year old kid has been invited to perform in the wedding of a super star.,Has the musician who can't make enough money to raise his 5-year old kid been invited to perform in the wedding of a super star?,False,1_RC_unambig_3
7024,175,The artist who can't make enough money to raise his 5-year old kid has been invited to perform in the wedding of a super star.,Has the artist who can't make enough money to raise his 5-year old kid been invited to perform in the wedding of a super star?,False,1_RC_unambig_3
7025,176,The artist who can't make enough money to feed her family has tried to borrow money from family and friends.,Has the artist who can't make enough money to feed her family tried to borrow money from family and friends?,False,1_RC_unambig_3
7026,177,The pianist who can't make enough money to raise his 5-year old kid has tried to borrow money from family and friends.,Has the pianist who can't make enough money to raise his 5-year old kid tried to borrow money from family and friends?,False,1_RC_unambig_3
7027,178,The musician who can't make enough money to feed her family has been invited to perform in the wedding of a super star.,Has the musician who can't make enough money to feed her family been invited to perform in the wedding of a super star?,False,1_RC_unambig_3
7028,179,The musician who can't afford the high housing prices in Manhattan has decided to move to the another city.,Has the musician who can't afford the high housing prices in Manhattan decided to move to the another city?,False,1_RC_unambig_3
7029,180,The artist who can't make enough money to raise his 5-year old kid has tried to borrow money from family and friends.,Has the artist who can't make enough money to raise his 5-year old kid tried to borrow money from family and friends?,False,1_RC_unambig_3
7030,181,The pianist who can't make enough money to feed her family has decided to move to the another city.,Has the pianist who can't make enough money to feed her family decided to move to the another city?,False,1_RC_unambig_3
7031,182,The pianist who can't afford the high housing prices in Manhattan has been invited to perform in the wedding of a super star.,Has the pianist who can't afford the high housing prices in Manhattan been invited to perform in the wedding of a super star?,False,1_RC_unambig_3
7032,183,The pianist who can't make enough money to raise his 5-year old kid has been invited to perform in the wedding of a super star.,Has the pianist who can't make enough money to raise his 5-year old kid been invited to perform in the wedding of a super star?,False,1_RC_unambig_3
7033,184,The pianist who can't make enough money to feed her family has tried to borrow money from family and friends.,Has the pianist who can't make enough money to feed her family tried to borrow money from family and friends?,False,1_RC_unambig_3
7034,185,The musician who can't make enough money to raise his 5-year old kid has tried to borrow money from family and friends.,Has the musician who can't make enough money to raise his 5-year old kid tried to borrow money from family and friends?,False,1_RC_unambig_3
7035,186,The musician who can't afford the high housing prices in Manhattan has tried to borrow money from family and friends.,Has the musician who can't afford the high housing prices in Manhattan tried to borrow money from family and friends?,False,1_RC_unambig_3
7036,187,The artist who can't afford the high housing prices in Manhattan has tried to borrow money from family and friends.,Has the artist who can't afford the high housing prices in Manhattan tried to borrow money from family and friends?,False,1_RC_unambig_3
7037,188,The artist who can't afford the high housing prices in Manhattan has been invited to perform in the wedding of a super star.,Has the artist who can't afford the high housing prices in Manhattan been invited to perform in the wedding of a super star?,False,1_RC_unambig_3
7038,189,The artist who can't afford the high housing prices in Manhattan has decided to move to the another city.,Has the artist who can't afford the high housing prices in Manhattan decided to move to the another city?,False,1_RC_unambig_3
7039,190,The musician who can't make enough money to feed her family has decided to move to the another city.,Has the musician who can't make enough money to feed her family decided to move to the another city?,False,1_RC_unambig_3
7040,191,The artist who can't make enough money to feed her family has been invited to perform in the wedding of a super star.,Has the artist who can't make enough money to feed her family been invited to perform in the wedding of a super star?,False,1_RC_unambig_3
7041,192,The artist who can't make enough money to feed her family has decided to move to the another city.,Has the artist who can't make enough money to feed her family decided to move to the another city?,False,1_RC_unambig_3
7042,193,The musician who can't afford the high housing prices in Manhattan has been invited to perform in the wedding of a super star.,Has the musician who can't afford the high housing prices in Manhattan been invited to perform in the wedding of a super star?,False,1_RC_unambig_3
7043,194,The musician who can't make enough money to raise his 5-year old kid has decided to move to the another city.,Has the musician who can't make enough money to raise his 5-year old kid decided to move to the another city?,False,1_RC_unambig_3
7044,195,The pianist who can't afford the high housing prices in Manhattan has decided to move to the another city.,Has the pianist who can't afford the high housing prices in Manhattan decided to move to the another city?,False,1_RC_unambig_3
7045,196,The artist who can't make enough money to raise his 5-year old kid has decided to move to the another city.,Has the artist who can't make enough money to raise his 5-year old kid decided to move to the another city?,False,1_RC_unambig_3
7046,197,The pianist who can't make enough money to feed her family has been invited to perform in the wedding of a super star.,Has the pianist who can't make enough money to feed her family been invited to perform in the wedding of a super star?,False,1_RC_unambig_3
7047,198,The mayor of New York city who was once popular among the citizens was found corrupt.,Was the mayor of New York city who was once popular among the citizens found corrupt?,False,1_RC_unambig_3
7048,199,The mayor of New York city who was once popular among the citizens was recently accused of sexual harassment.,Was the mayor of New York city who was once popular among the citizens recently accused of sexual harassment?,False,1_RC_unambig_3
7049,200,The mayor of New York city who was followed by many on social media was found corrupt.,Was the mayor of New York city who was followed by many on social media found corrupt?,False,1_RC_unambig_3
7050,201,The president of the US who was followed by many on social media was recently accused of sexual harassment.,Was the president of the US who was followed by many on social media recently accused of sexual harassment?,False,1_RC_unambig_3
7051,202,The governor of New York who was once popular among the citizens was found corrupt.,Was the governor of New York who was once popular among the citizens found corrupt?,False,1_RC_unambig_3
7052,203,The president of the US who was the founder of a well-known company was found corrupt.,Was the president of the US who was the founder of a well-known company found corrupt?,False,1_RC_unambig_3
7053,204,The governor of New York who was once popular among the citizens was recently accused of sexual harassment.,Was the governor of New York who was once popular among the citizens recently accused of sexual harassment?,False,1_RC_unambig_3
7054,205,The governor of New York who was the founder of a well-known company was found to be evading taxes.,Was the governor of New York who was the founder of a well-known company found to be evading taxes?,False,1_RC_unambig_3
7055,206,The mayor of New York city who was the founder of a well-known company was found corrupt.,Was the mayor of New York city who was the founder of a well-known company found corrupt?,False,1_RC_unambig_3
7056,207,The president of the US who was once popular among the citizens was recently accused of sexual harassment.,Was the president of the US who was once popular among the citizens recently accused of sexual harassment?,False,1_RC_unambig_3
7057,208,The mayor of New York city who was once popular among the citizens was found to be evading taxes.,Was the mayor of New York city who was once popular among the citizens found to be evading taxes?,False,1_RC_unambig_3
7058,209,The governor of New York who was the founder of a well-known company was recently accused of sexual harassment.,Was the governor of New York who was the founder of a well-known company recently accused of sexual harassment?,False,1_RC_unambig_3
7059,210,The president of the US who was the founder of a well-known company was found to be evading taxes.,Was the president of the US who was the founder of a well-known company found to be evading taxes?,False,1_RC_unambig_3
7060,211,The governor of New York who was followed by many on social media was recently accused of sexual harassment.,Was the governor of New York who was followed by many on social media recently accused of sexual harassment?,False,1_RC_unambig_3
7061,212,The mayor of New York city who was followed by many on social media was recently accused of sexual harassment.,Was the mayor of New York city who was followed by many on social media recently accused of sexual harassment?,False,1_RC_unambig_3
7062,213,The governor of New York who was followed by many on social media was found to be evading taxes.,Was the governor of New York who was followed by many on social media found to be evading taxes?,False,1_RC_unambig_3
7063,214,The president of the US who was followed by many on social media was found to be evading taxes.,Was the president of the US who was followed by many on social media found to be evading taxes?,False,1_RC_unambig_3
7064,215,The president of the US who was the founder of a well-known company was recently accused of sexual harassment.,Was the president of the US who was the founder of a well-known company recently accused of sexual harassment?,False,1_RC_unambig_3
7065,216,The mayor of New York city who was the founder of a well-known company was recently accused of sexual harassment.,Was the mayor of New York city who was the founder of a well-known company recently accused of sexual harassment?,False,1_RC_unambig_3
7066,217,The president of the US who was followed by many on social media was found corrupt.,Was the president of the US who was followed by many on social media found corrupt?,False,1_RC_unambig_3
7067,218,The mayor of New York city who was followed by many on social media was found to be evading taxes.,Was the mayor of New York city who was followed by many on social media found to be evading taxes?,False,1_RC_unambig_3
7068,219,The governor of New York who was the founder of a well-known company was found corrupt.,Was the governor of New York who was the founder of a well-known company found corrupt?,False,1_RC_unambig_3
7069,220,The governor of New York who was followed by many on social media was found corrupt.,Was the governor of New York who was followed by many on social media found corrupt?,False,1_RC_unambig_3
7070,221,The mayor of New York city who was the founder of a well-known company was found to be evading taxes.,Was the mayor of New York city who was the founder of a well-known company found to be evading taxes?,False,1_RC_unambig_3
7071,222,The president of the US who was once popular among the citizens was found corrupt.,Was the president of the US who was once popular among the citizens found corrupt?,False,1_RC_unambig_3
7072,223,The president of the US who was once popular among the citizens was found to be evading taxes.,Was the president of the US who was once popular among the citizens found to be evading taxes?,False,1_RC_unambig_3
7073,224,The governor of New York who was once popular among the citizens was found to be evading taxes.,Was the governor of New York who was once popular among the citizens found to be evading taxes?,False,1_RC_unambig_3
7074,225,The wolf that has just arrived at the zoo is fed by the zoo keeper four times a day.,Is the wolf that has just arrived at the zoo fed by the zoo keeper four times a day?,False,1_RC_unambig_3
7075,226,The lion that has been at the zoo for 5 years is from Africa.,Is the lion that has been at the zoo for 5 years from Africa?,False,1_RC_unambig_3
7076,227,The lion that has recently become the most popular animal among the visitors is fed by the zoo keeper four times a day.,Is the lion that has recently become the most popular animal among the visitors fed by the zoo keeper four times a day?,False,1_RC_unambig_3
7077,228,The tiger that has just arrived at the zoo is 9 years old.,Is the tiger that has just arrived at the zoo 9 years old?,False,1_RC_unambig_3
7078,229,The wolf that has been at the zoo for 5 years is from Africa.,Is the wolf that has been at the zoo for 5 years from Africa?,False,1_RC_unambig_3
7079,230,The wolf that has been at the zoo for 5 years is 9 years old.,Is the wolf that has been at the zoo for 5 years 9 years old?,False,1_RC_unambig_3
7080,231,The tiger that has been at the zoo for 5 years is from Africa.,Is the tiger that has been at the zoo for 5 years from Africa?,False,1_RC_unambig_3
7081,232,The lion that has recently become the most popular animal among the visitors is 9 years old.,Is the lion that has recently become the most popular animal among the visitors 9 years old?,False,1_RC_unambig_3
7082,233,The tiger that has recently become the most popular animal among the visitors is from Africa.,Is the tiger that has recently become the most popular animal among the visitors from Africa?,False,1_RC_unambig_3
7083,234,The lion that has just arrived at the zoo is 9 years old.,Is the lion that has just arrived at the zoo 9 years old?,False,1_RC_unambig_3
7084,235,The wolf that has recently become the most popular animal among the visitors is 9 years old.,Is the wolf that has recently become the most popular animal among the visitors 9 years old?,False,1_RC_unambig_3
7085,236,The lion that has recently become the most popular animal among the visitors is from Africa.,Is the lion that has recently become the most popular animal among the visitors from Africa?,False,1_RC_unambig_3
7086,237,The wolf that has just arrived at the zoo is from Africa.,Is the wolf that has just arrived at the zoo from Africa?,False,1_RC_unambig_3
7087,238,The tiger that has just arrived at the zoo is from Africa.,Is the tiger that has just arrived at the zoo from Africa?,False,1_RC_unambig_3
7088,239,The lion that has been at the zoo for 5 years is fed by the zoo keeper four times a day.,Is the lion that has been at the zoo for 5 years fed by the zoo keeper four times a day?,False,1_RC_unambig_3
7089,240,The tiger that has recently become the most popular animal among the visitors is 9 years old.,Is the tiger that has recently become the most popular animal among the visitors 9 years old?,False,1_RC_unambig_3
7090,241,The tiger that has recently become the most popular animal among the visitors is fed by the zoo keeper four times a day.,Is the tiger that has recently become the most popular animal among the visitors fed by the zoo keeper four times a day?,False,1_RC_unambig_3
7091,242,The wolf that has recently become the most popular animal among the visitors is fed by the zoo keeper four times a day.,Is the wolf that has recently become the most popular animal among the visitors fed by the zoo keeper four times a day?,False,1_RC_unambig_3
7092,243,The tiger that has been at the zoo for 5 years is fed by the zoo keeper four times a day.,Is the tiger that has been at the zoo for 5 years fed by the zoo keeper four times a day?,False,1_RC_unambig_3
7093,244,The wolf that has recently become the most popular animal among the visitors is from Africa.,Is the wolf that has recently become the most popular animal among the visitors from Africa?,False,1_RC_unambig_3
7094,245,The wolf that has been at the zoo for 5 years is fed by the zoo keeper four times a day.,Is the wolf that has been at the zoo for 5 years fed by the zoo keeper four times a day?,False,1_RC_unambig_3
7095,246,The lion that has just arrived at the zoo is fed by the zoo keeper four times a day.,Is the lion that has just arrived at the zoo fed by the zoo keeper four times a day?,False,1_RC_unambig_3
7096,247,The tiger that has been at the zoo for 5 years is 9 years old.,Is the tiger that has been at the zoo for 5 years 9 years old?,False,1_RC_unambig_3
7097,248,The tiger that has just arrived at the zoo is fed by the zoo keeper four times a day.,Is the tiger that has just arrived at the zoo fed by the zoo keeper four times a day?,False,1_RC_unambig_3
7098,249,The lion that has just arrived at the zoo is from Africa.,Is the lion that has just arrived at the zoo from Africa?,False,1_RC_unambig_3
7099,250,The lion that has been at the zoo for 5 years is 9 years old.,Is the lion that has been at the zoo for 5 years 9 years old?,False,1_RC_unambig_3
7100,251,The wolf that has just arrived at the zoo is 9 years old.,Is the wolf that has just arrived at the zoo 9 years old?,False,1_RC_unambig_3
7101,252,The database that was used to build the language model is not available any more.,Is the database that was used to build the language model not available any more?,False,1_RC_unambig_3
7102,253,The data that was used to build the language model is not free to use any more.,Is the data that was used to build the language model not free to use any more?,False,1_RC_unambig_3
7103,254,The data that was used for training the neural network is no longer downloadable.,Is the data that was used for training the neural network no longer downloadable?,False,1_RC_unambig_3
7104,255,The data source that was used for training the neural network is no longer downloadable.,Is the data source that was used for training the neural network no longer downloadable?,False,1_RC_unambig_3
7105,256,The data that was used for training the model is not free to use any more.,Is the data that was used for training the model not free to use any more?,False,1_RC_unambig_3
7106,257,The data source that was used for training the model is no longer downloadable.,Is the data source that was used for training the model no longer downloadable?,False,1_RC_unambig_3
7107,258,The data that was used for training the model is no longer downloadable.,Is the data that was used for training the model no longer downloadable?,False,1_RC_unambig_3
7108,259,The data that was used to build the language model is not available any more.,Is the data that was used to build the language model not available any more?,False,1_RC_unambig_3
7109,260,The data source that was used to build the language model is not available any more.,Is the data source that was used to build the language model not available any more?,False,1_RC_unambig_3
7110,261,The data that was used for training the neural network is not free to use any more.,Is the data that was used for training the neural network not free to use any more?,False,1_RC_unambig_3
7111,262,The dataset that was used for training the neural network is not free to use any more.,Is the dataset that was used for training the neural network not free to use any more?,False,1_RC_unambig_3
7112,263,The dataset that was used for training the neural network is not available any more.,Is the dataset that was used for training the neural network not available any more?,False,1_RC_unambig_3
7113,264,The database that was used for training the neural network is no longer downloadable.,Is the database that was used for training the neural network no longer downloadable?,False,1_RC_unambig_3
7114,265,The data source that was used for training the model is not free to use any more.,Is the data source that was used for training the model not free to use any more?,False,1_RC_unambig_3
7115,266,The dataset that was used for training the model is no longer downloadable.,Is the dataset that was used for training the model no longer downloadable?,False,1_RC_unambig_3
7116,267,The database that was used to build the language model is no longer downloadable.,Is the database that was used to build the language model no longer downloadable?,False,1_RC_unambig_3
7117,268,The data that was used for training the model is not available any more.,Is the data that was used for training the model not available any more?,False,1_RC_unambig_3
7118,269,The database that was used for training the model is no longer downloadable.,Is the database that was used for training the model no longer downloadable?,False,1_RC_unambig_3
7119,270,The dataset that was used for training the model is not free to use any more.,Is the dataset that was used for training the model not free to use any more?,False,1_RC_unambig_3
7120,271,The dataset that was used for training the neural network is no longer downloadable.,Is the dataset that was used for training the neural network no longer downloadable?,False,1_RC_unambig_3
7121,272,The database that was used for training the neural network is not free to use any more.,Is the database that was used for training the neural network not free to use any more?,False,1_RC_unambig_3
7122,273,The dataset that was used to build the language model is not available any more.,Is the dataset that was used to build the language model not available any more?,False,1_RC_unambig_3
7123,274,The dataset that was used to build the language model is not free to use any more.,Is the dataset that was used to build the language model not free to use any more?,False,1_RC_unambig_3
7124,275,The data source that was used to build the language model is no longer downloadable.,Is the data source that was used to build the language model no longer downloadable?,False,1_RC_unambig_3
7125,276,The database that was used for training the model is not free to use any more.,Is the database that was used for training the model not free to use any more?,False,1_RC_unambig_3
7126,277,The data that was used for training the neural network is not available any more.,Is the data that was used for training the neural network not available any more?,False,1_RC_unambig_3
7127,278,The database that was used for training the model is not available any more.,Is the database that was used for training the model not available any more?,False,1_RC_unambig_3
7128,279,The data source that was used to build the language model is not free to use any more.,Is the data source that was used to build the language model not free to use any more?,False,1_RC_unambig_3
7129,280,The dataset that was used to build the language model is no longer downloadable.,Is the dataset that was used to build the language model no longer downloadable?,False,1_RC_unambig_3
7130,281,The data source that was used for training the model is not available any more.,Is the data source that was used for training the model not available any more?,False,1_RC_unambig_3
7131,282,The data source that was used for training the neural network is not free to use any more.,Is the data source that was used for training the neural network not free to use any more?,False,1_RC_unambig_3
7132,283,The dataset that was used for training the model is not available any more.,Is the dataset that was used for training the model not available any more?,False,1_RC_unambig_3
7133,284,The data that was used to build the language model is no longer downloadable.,Is the data that was used to build the language model no longer downloadable?,False,1_RC_unambig_3
7134,285,The data source that was used for training the neural network is not available any more.,Is the data source that was used for training the neural network not available any more?,False,1_RC_unambig_3
7135,286,The database that was used for training the neural network is not available any more.,Is the database that was used for training the neural network not available any more?,False,1_RC_unambig_3
7136,287,The database that was used to build the language model is not free to use any more.,Is the database that was used to build the language model not free to use any more?,False,1_RC_unambig_3
7137,288,The dentist that didn't  finish her PhD thesis until her eighth year was married to a software engineer.,Was the dentist that didn't  finish her PhD thesis until her eighth year married to a software engineer?,False,1_RC_unambig_3
7138,289,The dentist that didn't  finish her PhD thesis until her eighth year was hired by a community hospital after graduation.,Was the dentist that didn't  finish her PhD thesis until her eighth year hired by a community hospital after graduation?,False,1_RC_unambig_3
7139,290,The surgeon that didn't  finish her PhD thesis until her eighth year was married to a software engineer.,Was the surgeon that didn't  finish her PhD thesis until her eighth year married to a software engineer?,False,1_RC_unambig_3
7140,291,The dentist that didn't  pass the introductory course in college was hired by a community hospital after graduation.,Was the dentist that didn't  pass the introductory course in college hired by a community hospital after graduation?,False,1_RC_unambig_3
7141,292,The doctor that didn't  finish her PhD thesis until her eighth year was married to a software engineer.,Was the doctor that didn't  finish her PhD thesis until her eighth year married to a software engineer?,False,1_RC_unambig_3
7142,293,The doctor that didn't  finish his PhD thesis in time was fired by our hospital.,Was the doctor that didn't  finish his PhD thesis in time fired by our hospital?,False,1_RC_unambig_3
7143,294,The doctor that didn't  pass the introductory course in college was hired by a community hospital after graduation.,Was the doctor that didn't  pass the introductory course in college hired by a community hospital after graduation?,False,1_RC_unambig_3
7144,295,The dentist that didn't  pass the introductory course in college was fired by our hospital.,Was the dentist that didn't  pass the introductory course in college fired by our hospital?,False,1_RC_unambig_3
7145,296,The surgeon that didn't  finish her PhD thesis until her eighth year was fired by our hospital.,Was the surgeon that didn't  finish her PhD thesis until her eighth year fired by our hospital?,False,1_RC_unambig_3
7146,297,The dentist that didn't  finish his PhD thesis in time was fired by our hospital.,Was the dentist that didn't  finish his PhD thesis in time fired by our hospital?,False,1_RC_unambig_3
7147,298,The dentist that didn't  pass the introductory course in college was married to a software engineer.,Was the dentist that didn't  pass the introductory course in college married to a software engineer?,False,1_RC_unambig_3
7148,299,The surgeon that didn't  finish his PhD thesis in time was hired by a community hospital after graduation.,Was the surgeon that didn't  finish his PhD thesis in time hired by a community hospital after graduation?,False,1_RC_unambig_3
7149,300,The surgeon that didn't  pass the introductory course in college was fired by our hospital.,Was the surgeon that didn't  pass the introductory course in college fired by our hospital?,False,1_RC_unambig_3
7150,301,The surgeon that didn't  finish her PhD thesis until her eighth year was hired by a community hospital after graduation.,Was the surgeon that didn't  finish her PhD thesis until her eighth year hired by a community hospital after graduation?,False,1_RC_unambig_3
7151,302,The doctor that didn't  finish her PhD thesis until her eighth year was hired by a community hospital after graduation.,Was the doctor that didn't  finish her PhD thesis until her eighth year hired by a community hospital after graduation?,False,1_RC_unambig_3
7152,303,The dentist that didn't  finish his PhD thesis in time was married to a software engineer.,Was the dentist that didn't  finish his PhD thesis in time married to a software engineer?,False,1_RC_unambig_3
7153,304,The doctor that didn't  pass the introductory course in college was fired by our hospital.,Was the doctor that didn't  pass the introductory course in college fired by our hospital?,False,1_RC_unambig_3
7154,305,The surgeon that didn't  finish his PhD thesis in time was married to a software engineer.,Was the surgeon that didn't  finish his PhD thesis in time married to a software engineer?,False,1_RC_unambig_3
7155,306,The surgeon that didn't  pass the introductory course in college was hired by a community hospital after graduation.,Was the surgeon that didn't  pass the introductory course in college hired by a community hospital after graduation?,False,1_RC_unambig_3
